run,repetition,Module,busy:timeavg,created:last,delaysVisited:max,delaysVisited:mean,dropped:count,generation:max,generation:mean,lifeTime:max,lifeTime:mean,queueingTime:max,queueingTime:mean,queueLength:max,queueLength:timeavg,queuesVisited:max,queuesVisited:mean,totalDelayTime:max,totalDelayTime:mean,totalQueueingTime:max,totalQueueingTime:mean,totalServiceTime:max,totalServiceTime:mean
General-0-20190508-15:29:44-6408,0,AmusementAlt1.Source,NaN,814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
General-0-20190508-15:29:44-6408,0,AmusementAlt1.TicketQueue,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,12811.352995747,6447.1804448958,338,169.49481405113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
General-0-20190508-15:29:44-6408,0,AmusementAlt1.TicketBooth2,0.99887268273332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
General-0-20190508-15:29:44-6408,0,AmusementAlt1.TicketBooth3,0.99906905117256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
General-0-20190508-15:29:44-6408,0,AmusementAlt1.SecurityQueue1,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1.661188740521,1.661188740521,1,5.3849876789886e-005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
General-0-20190508-15:29:44-6408,0,AmusementAlt1.SecurityBooth2,0.38884354195919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
General-0-20190508-15:29:44-6408,0,AmusementAlt1.SecurityBooth3,0.39147182484482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
General-0-20190508-15:29:44-6408,0,AmusementAlt1.EnterPark,NaN,NaN,0,0,NaN,0,0,12862.713216128,6528.7108495837,NaN,NaN,NaN,NaN,4,1.997542997543,0,0,12811.352995747,6423.4220212178,156.34898896488,105.28882836589
General-0-20190508-15:29:44-6408,0,AmusementAlt1.SecurityQueue2,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0.523272004047,0.523272004047,1,1.6962631793838e-005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
